192.168.147.1 - - [13/Sep/2025:07:58:36 +0000] "GET /static/images/elastic.png HTTP/1.1" 200 5234 "http://localhost:8088/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0" "-"
192.168.147.1 - - [13/Sep/2025:07:58:36 +0000] "GET /static/images/vue.ico HTTP/1.1" 200 67646 "http://localhost:8088/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0" "-"
192.168.147.1 - - [13/Sep/2025:07:58:38 +0000] "GET /static/images/zentao.ico HTTP/1.1" 200 117137 "http://localhost:8088/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36" "-"
192.168.147.1 - - [13/Sep/2025:07:58:38 +0000] "GET /static/images/kube.ico HTTP/1.1" 200 1150 "http://localhost:8088/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36" "-"
192.168.147.1 - - [13/Sep/2025:07:58:38 +0000] "GET /static/images/shenyu.ico HTTP/1.1" 200 4286 "http://localhost:8088/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36" "-"
192.168.147.1 - - [13/Sep/2025:07:58:38 +0000] "GET /static/images/elastic.png HTTP/1.1" 200 5234 "http://localhost:8088/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36" "-"
192.168.147.1 - - [13/Sep/2025:07:58:38 +0000] "GET /static/images/email.png HTTP/1.1" 200 8060 "http://localhost:8088/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36" "-"
192.168.147.1 - - [13/Sep/2025:07:58:38 +0000] "GET /static/images/spring.png HTTP/1.1" 200 2605 "http://localhost:8088/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36" "-"
192.168.147.1 - - [13/Sep/2025:07:58:38 +0000] "GET /static/images/vue.ico HTTP/1.1" 200 67646 "http://localhost:8088/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36" "-"
192.168.147.1 - - [13/Sep/2025:07:58:41 +0000] "GET /static/images/nacos.png HTTP/1.1" 200 1529 "http://localhost:8088/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36" "-"
192.168.147.1 - - [13/Sep/2025:07:58:41 +0000] "GET /static/images/yapi.png HTTP/1.1" 200 1757 "http://localhost:8088/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36" "-"
192.168.147.1 - - [13/Sep/2025:07:58:41 +0000] "GET /static/images/jenkins.png HTTP/1.1" 200 2409 "http://localhost:8088/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36" "-"
192.168.147.1 - - [13/Sep/2025:07:58:41 +0000] "GET /static/images/xxl.ico HTTP/1.1" 200 4286 "http://localhost:8088/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36" "-"
192.168.147.1 - - [13/Sep/2025:07:58:42 +0000] "GET /favicon.ico HTTP/1.1" 200 7366 "http://localhost:8088/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0" "-"
127.0.0.1 - - [13/Sep/2025:07:59:04 +0000] "GET /api/health HTTP/1.1" 200 78 "-" "curl/8.14.1" "-"
127.0.0.1 - - [13/Sep/2025:07:59:35 +0000] "GET /api/health HTTP/1.1" 200 78 "-" "curl/8.14.1" "-"
127.0.0.1 - - [13/Sep/2025:08:00:05 +0000] "GET /api/health HTTP/1.1" 200 78 "-" "curl/8.14.1" "-"
127.0.0.1 - - [13/Sep/2025:08:00:35 +0000] "GET /api/health HTTP/1.1" 200 78 "-" "curl/8.14.1" "-"
